laptop_ID,Company,TypeName,Product,Inches,DisplayType,Touchscreen,IPS Panel,ResolutionWidth,ResolutionHeight,CpuBrand,CpuProduct,CpuClockSpeed_GHz,Ram_GB,PrimaryMemory,SecondaryMemory,PrimaryMemorySize,SecondaryMemorySize,MemorySize_GB,Gpu_Brand,Gpu_Product,OpSys,Weight_kg,Price_euros
129,HP,Notebook,Probook 440,14.0,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,HDD,None,1000.0,0.0,1000.0,Intel,UHD Graphics 620,Windows 10,1.63,812.0
130,Asus,Notebook,E402WA-GA007T (E2-6110/4GB/64GB/W10,14.0,,,,1366,768,AMD,E-Series 6110,1.5,4,SSD,None,64.0,0.0,64.0,AMD,Radeon R2,Windows 10 S,1.65,277.99
131,Dell,Notebook,Inspiron 5770,17.3,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,16,SSD,Present,256.0,2000.0,2256.0,AMD,Radeon 530,Windows 10,2.8,1396.0
132,HP,Notebook,ProBook 470,17.3,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,2.5,928.0
133,Dell,Notebook,Inspiron 5567,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R7 M445,Windows 10,2.36,638.99
134,Dell,Notebook,Inspiron 3567,15.6,Full HD,None,None,1920,1080,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R5 M430,Windows 10,2.2,449.0
135,Acer,Ultrabook,Swift 3,14.0,Full HD,None,Present,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.6,884.0
136,Acer,Notebook,Aspire A515-51G-37JS,15.6,Full HD,None,None,1920,1080,Intel,Core i3 7130U,2.7,4,SSD,None,256.0,0.0,256.0,Nvidia,GeForce MX130,Windows 10,2.2,572.0
137,HP,Notebook,15-BS078nr (i7-7500U/8GB/1TB/W10),15.6,,,,1366,768,Intel,Core i7 7500U,2.7,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.05,598.0
138,HP,Notebook,Probook 440,14.0,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.63,988.0
139,Lenovo,Notebook,V110-15IAP (N3350/4GB/1TB/No,15.6,,,,1366,768,Intel,Celeron Dual Core N3350,1.1,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 500,No OS,1.9,252.36
140,Asus,Gaming,FX753VD-GC086T (i5-7300HQ/8GB/1TB,17.3,Full HD,None,None,1920,1080,Intel,Core i5 7300HQ,2.5,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050,Windows 10,3.0,938.0
141,Lenovo,Notebook,IdeaPad 320-15IKBN,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 920MX,No OS,2.2,499.0
142,HP,Notebook,Envy 13-AD007nv,13.3,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.32,699.0
143,Acer,Notebook,Aspire 5,17.3,Full HD,None,Present,1920,1080,Intel,Core i3 7130U,2.7,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce MX130,Windows 10,3.0,655.0
144,Lenovo,Notebook,ThinkPad E480,14.0,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,AMD,Radeon RX 550,Windows 10,1.75,1116.02
145,Lenovo,Gaming,Legion Y520-15IKBN,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 1050M,No OS,2.4,869.0
146,Toshiba,Notebook,Satellite Pro,15.6,,,,1366,768,Intel,Core i5 6200U,2.3,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,Windows 10,2.1,602.0
147,HP,Notebook,255 G6,15.6,,,,1366,768,AMD,A6-Series 9220,2.5,4,SSD,None,256.0,0.0,256.0,AMD,Radeon R4 Graphics,Windows 10,1.86,369.0
148,Asus,Ultrabook,ZenBook UX430UA,14.0,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.25,1099.0
149,HP,Ultrabook,EliteBook Folio,12.5,4K Ultra HD,Present,Present,3840,2160,Intel,Core M 6Y75,1.2,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 515,Windows 10,0.97,2014.0
150,Asus,Notebook,X541NA (N3350/4GB/1TB/FHD/W10),15.6,Full HD,None,None,1920,1080,Intel,Celeron Dual Core N3350,1.1,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 500,Windows 10,2.0,344.0
151,MSI,Gaming,GE72MVR 7RG,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1070,Windows 10,2.9,2029.0
152,Acer,Notebook,Aspire A315-51,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 520,Windows 10,2.1,447.0
153,Dell,Gaming,Inspiron 5577,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GTX 1050,Windows 10,2.56,1249.26
154,Dell,Gaming,Inspiron 7567,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,Hybrid,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1050,Windows 10,2.62,899.0
155,Lenovo,Notebook,V110-15IKB (i5-7200U/4GB/128GB/W10),15.6,,,,1366,768,Intel,Core i5 7200U,2.5,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.9,498.0
156,MSI,Gaming,GE73VR 7RE,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1060,Windows 10,2.8,1890.0
157,HP,Ultrabook,EliteBook 840,14.0,Full HD,None,None,1920,1080,Intel,Core i5 7500U,2.7,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.48,1082.0
158,HP,Notebook,15-BS103nv (i5-8250U/6GB/256GB/Radeon,15.6,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,6,SSD,None,256.0,0.0,256.0,AMD,Radeon 520,Windows 10,1.91,619.0
159,Lenovo,2 in 1 Convertible,Yoga 520-14IKB,14.0,Full HD,Present,Present,1920,1080,Intel,Core i3 7100U,2.4,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.74,629.0
160,Asus,2 in 1 Convertible,ZenBook Flip,13.3,Full HD,Present,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.1,1315.0
161,Dell,2 in 1 Convertible,Inspiron 5579,15.6,Full HD,Present,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.56,1049.0
163,Toshiba,Notebook,Satellite Pro,15.6,,,,1366,768,Intel,Core i3 6006U,2.2,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,Windows 10,2.1,447.0
164,Asus,Notebook,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,15.6,,,,1366,768,AMD,A9-Series 9420,3.0,4,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R5 M420,Windows 10,2.03,403.0
165,Acer,Notebook,Aspire A517-51G,17.3,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,4,SSD,None,256.0,0.0,256.0,Nvidia,GeForce MX150,Windows 10,3.0,805.0
166,Dell,Notebook,Inspiron 3576,15.6,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,AMD,Radeon 520,Windows 10,2.13,728.0
167,Lenovo,Gaming,Legion Y520-15IKBN,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.5,1079.0
168,Acer,Notebook,Aspire A315-31,15.6,,,,1366,768,Intel,Celeron Dual Core N3350,1.1,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 500,Windows 10,2.1,348.0
169,MSI,Gaming,GE63VR 7RE,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1060,Windows 10,2.4,1799.0
170,Acer,Notebook,Aspire 3,15.6,,,,1366,768,Intel,Pentium Quad Core N4200,1.1,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 505,Windows 10,2.1,363.51
171,Dell,Gaming,Inspiron 5577,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050,Windows 10,2.56,1060.49
172,Acer,Notebook,Aspire A517-51G,17.3,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce MX150,Windows 10,3.0,854.0
173,HP,Notebook,ProBook 430,13.3,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,4,HDD,None,500.0,0.0,500.0,Intel,UHD Graphics 620,Windows 10,1.49,754.0
174,Huawei,Ultrabook,MateBook X,13.0,Full HD,None,Present,2160,1440,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.05,1349.0
175,HP,Notebook,17-bs001nv (i5-7200U/6GB/2TB/Radeon,17.3,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,6,HDD,None,2000.0,0.0,2000.0,AMD,Radeon 520,Windows 10,2.71,699.0
176,Lenovo,Notebook,IdeaPad 320-15AST,15.6,,,,1366,768,AMD,A6-Series 9220,2.9,4,HDD,None,500.0,0.0,500.0,AMD,Radeon R4 Graphics,No OS,2.2,309.0
177,Toshiba,Notebook,Satellite Pro,15.6,,,,1366,768,Intel,Core i3 7100U,2.4,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 620,Windows 10,2.0,489.0
178,HP,Notebook,ProBook 470,17.3,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 930MX,Windows 10,2.5,923.0
179,Dell,Notebook,Inspiron 3567,15.6,,,,1366,768,Intel,Core i3 7100U,2.4,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.3,459.0
180,Acer,Notebook,Aspire A315-51,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 520,Windows 10,2.1,449.0
181,MSI,Gaming,GT80S 6QF-074US,18.4,Full HD,None,None,1920,1080,Intel,Core i7 6920HQ,2.9,32,SSD,Present,512.0,1000.0,1512.0,Nvidia,GTX 980 SLI,Windows 10,4.4,2799.0
182,Lenovo,Notebook,V310-15IKB (i5-7200U/8GB/1TB,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,Present,128.0,1000.0,1128.0,AMD,R17M-M1-70,Windows 10,1.9,813.0
183,HP,2 in 1 Convertible,Spectre x360,13.3,4K Ultra HD,Present,Present,3840,2160,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.29,1499.0
184,Dell,Notebook,Inspiron 5570,15.6,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,16,SSD,Present,256.0,2000.0,2256.0,AMD,Radeon 530,Linux,2.02,1049.0
185,Dell,Ultrabook,XPS 13,13.3,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.23,1399.0
186,Lenovo,2 in 1 Convertible,Yoga 920-13IKB,13.9,4K Ultra HD,Present,Present,3840,2160,Intel,Core i7 8550U,1.8,16,SSD,None,512.0,0.0,512.0,Intel,UHD Graphics 620,Windows 10,1.4,1849.0
187,Toshiba,Notebook,Satellite Pro,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,8,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,2.0,793.0
188,Xiaomi,Notebook,Mi Notebook,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce MX150,No OS,1.95,1199.0
189,Dell,Notebook,Inspiron 7773,17.3,Full HD,Present,None,1920,1080,Intel,Core i7 8550U,1.8,16,SSD,None,512.0,0.0,512.0,Nvidia,GeForce 150MX,Windows 10,2.77,1549.0
190,Dell,Notebook,XPS 15,15.6,4K Ultra HD,Present,None,3840,2160,Intel,Core i7 7700HQ,2.8,16,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GTX 1050,Windows 10,2.06,2397.0
191,Lenovo,Gaming,Legion Y520-15IKBN,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7300HQ,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 1050,No OS,2.4,779.0
192,Acer,Ultrabook,Swift 7,13.3,Full HD,None,Present,1920,1080,Intel,Core i5 7Y54,1.2,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 615,Windows 10,1.12,989.0
193,Dell,Notebook,Inspiron 5770,17.3,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,Present,128.0,1000.0,1128.0,AMD,Radeon 530,Windows 10,2.8,1085.0
194,Lenovo,2 in 1 Convertible,Thinkpad Yoga,14.0,,Present,None,2560,1440,Intel,Core i7 7500U,2.7,16,SSD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,1.42,2824.0
195,Vero,Notebook,K147 (N3350/4GB/32GB/FHD/W10),14.0,Full HD,None,Present,1920,1080,Intel,Celeron Dual Core N3350,1.1,4,FlashStorage,None,32.0,0.0,32.0,Intel,HD Graphics 500,Windows 10,1.3,260.0
196,Xiaomi,Ultrabook,Mi Notebook,13.3,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce MX150,No OS,1.3,999.9
197,Lenovo,Notebook,IdeaPad 320-17IKBR,17.3,,,,1600,900,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce MX150,No OS,2.8,698.0
198,Dell,2 in 1 Convertible,Inspiron 5379,13.3,Full HD,Present,Present,1920,1080,Intel,Core i7 8550U,1.8,8,HDD,None,1000.0,0.0,1000.0,Intel,UHD Graphics 620,Windows 10,1.62,839.0
199,HP,Notebook,ProBook 470,17.3,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 930MX,Windows 10,2.5,914.0
200,Razer,Gaming,Blade Pro,17.3,4K Ultra HD,Present,None,3840,2160,Intel,Core i7 7820HK,2.9,32,SSD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1080,Windows 10,3.49,6099.0
201,HP,Notebook,ProBook 430,13.3,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,512.0,0.0,512.0,Intel,UHD Graphics 620,Windows 10,1.49,959.0
202,HP,Gaming,Omen 17-W295,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1050,Windows 10,3.35,1379.0
203,HP,Notebook,Probook 470,17.3,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 930MX ,Windows 10,2.5,1045.0
204,Dell,Gaming,Inspiron 7577,15.6,4K Ultra HD,None,Present,3840,2160,Intel,Core i7 7700HQ,2.8,16,SSD,Present,512.0,1000.0,1512.0,Nvidia,GeForce GTX 1060,Windows 10,2.65,1845.0
205,Lenovo,Notebook,V110-15ISK (i5-6200U/4GB/128GB/W10),15.6,,,,1366,768,Intel,Core i5 6200U,2.3,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 520,Windows 10,2.1,493.0
206,Acer,Notebook,Aspire E5-576G,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 940MX,Windows 10,2.23,742.0
207,Lenovo,Gaming,Legion Y720-15IKB,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,512.0,1000.0,1512.0,Nvidia,GeForce GTX 1060,Windows 10,3.2,1749.0
208,Dell,Workstation,Precision 7520,15.6,4K Ultra HD,None,None,3840,2160,Intel,Xeon E3-1505M V6,3.0,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,Quadro M1200,Windows 10,2.8,3055.0
209,Lenovo,Gaming,Legion Y520-15IKBN,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GTX 1060,No OS,2.4,1398.0
210,Dell,Notebook,Inspiron 3567,15.6,,Present,None,1366,768,Intel,Core i3 7100U,2.4,6,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.3,439.0
211,Dell,Ultrabook,XPS 13,13.3,4K Ultra HD,Present,Present,3840,2160,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.21,1949.0
212,Dell,Ultrabook,XPS 13,13.3,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.2,1449.0
213,Lenovo,Notebook,IdeaPad 320-15IKBN,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,2.2,597.0
215,Acer,Notebook,Aspire 7,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1050,Linux,2.4,779.0
216,Asus,Gaming,ROG GL703VD-GC028T,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1050,Windows 10,2.9,1407.0
217,HP,Notebook,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,15.6,Full HD,None,None,1920,1080,Intel,Core i3 6006U,2.0,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,No OS,2.1,349.0
218,Lenovo,Notebook,IdeaPad 320-15IKBN,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,No OS,2.2,549.0
219,Huawei,Ultrabook,MateBook X,13.0,Full HD,None,Present,2160,1440,Intel,Core i7 7500U,2.7,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.05,1499.0
220,Dell,Ultrabook,Inspiron 5370,13.3,Full HD,None,Present,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,AMD,Radeon 530,Windows 10,1.4,931.88
221,Lenovo,Notebook,IdeaPad 320-17IKB,17.3,,,,1600,900,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 940MX,No OS,2.8,589.0
222,HP,Notebook,Probook 440,14.0,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 930MX,Windows 10,1.63,1031.0
223,Dell,Ultrabook,Latitude 5490,14.0,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.6,1149.0
224,Dell,2 in 1 Convertible,Inspiron 5379,13.3,Full HD,Present,None,1920,1080,Intel,Core i7 8550U,1.8,16,SSD,None,512.0,0.0,512.0,Intel,UHD Graphics 620,Windows 10,1.62,1279.0
225,Dell,Notebook,Inspiron 3576,15.6,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,AMD,Radeon 520,Linux,2.2,677.35
226,Lenovo,2 in 1 Convertible,Yoga 520-14IKB,14.0,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.74,899.0
227,Toshiba,Ultrabook,Portege Z30-C-16L,13.3,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.2,1363.0
228,HP,Notebook,ProBook 450,15.6,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,HDD,None,1000.0,0.0,1000.0,Intel,UHD Graphics 620,Windows 10,2.1,794.0
229,Dell,Gaming,Alienware 17,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1060,Windows 10,4.42,2456.34
230,Acer,Notebook,Aspire E5-576G,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 940MX,Windows 10,2.2,832.0
231,Dell,Notebook,Inspiron 5567,15.6,Full HD,Present,None,1920,1080,Intel,Core i7 7500U,2.7,16,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R7 M445,Windows 10,2.3,859.01
232,Asus,Notebook,Vivobook X541UV-DM1217T,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 920MX ,Windows 10,2.0,769.0
233,Asus,Notebook,K756UX-T4340T (i5-7200U/8GB/500GB,17.3,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,Present,256.0,500.0,756.0,Nvidia,GeForce GTX 950M,Windows 10,2.69,891.0
234,HP,Notebook,ZBook 15u,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,HDD,None,1000.0,0.0,1000.0,AMD,FirePro W4190M ,Windows 10,1.9,1269.0
235,Asus,Notebook,Pro P2540UA-XO0198T,15.6,,,,1366,768,Intel,Core i3 7100U,2.4,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.37,398.99
236,HP,Notebook,15-rb013nv (E2-9000e/4GB/500GB/W10),15.6,,,,1366,768,AMD,E-Series 9000e,1.5,4,HDD,None,500.0,0.0,500.0,AMD,Radeon R2,Windows 10,2.1,330.0
237,Lenovo,Gaming,Legion Y720-15IKB,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1060,Windows 10,3.2,1499.0
238,Dell,Notebook,Vostro 5468,14.0,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.6,859.0
239,Acer,2 in 1 Convertible,Aspire R7,13.3,Full HD,Present,Present,1920,1080,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.6,689.0
240,Dell,Notebook,Inspiron 5567,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,16,SSD,None,256.0,0.0,256.0,AMD,Radeon R7 M445,Linux,2.36,899.0
241,Acer,Notebook,Aspire A315-51,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 520,Linux,2.1,390.0
242,Asus,Notebook,X555QG-DM242T (A10-9620P/4GB/1TB,15.6,Full HD,None,None,1920,1080,AMD,A10-Series A10-9620P,2.5,4,SSD,Present,128.0,1000.0,1128.0,AMD,Radeon R5 M430,Windows 10,2.2,575.0
243,Asus,Gaming,ROG G703VI-E5062T,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7820HK,2.9,32,SSD,Present,512.0,1000.0,1512.0,Nvidia,GeForce GTX 1080,Windows 10,4.7,3890.0
244,Acer,Gaming,Nitro AN515-51,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7300HQ,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 1050,Windows 10,2.5,846.0
245,Lenovo,Notebook,IdeaPad 320-15ISK,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,8,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 520,Windows 10,2.2,589.0
246,Asus,Notebook,VivoBook Pro,17.3,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce 150MX,Windows 10,2.1,1145.0
247,Asus,Notebook,F756UX-T4201D (i7-7500U/8GB/128GB,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 950M,No OS,2.69,889.0
248,Dell,Gaming,Inspiron 5577,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7300HQ,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 1050,Windows 10,2.56,879.0
249,Lenovo,2 in 1 Convertible,Yoga 910-13IKB,13.9,Full HD,Present,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.38,1079.0
250,Dell,Notebook,Inspiron 5570,15.6,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,Present,128.0,2000.0,2128.0,AMD,Radeon 530,Windows 10,2.2,985.0
251,HP,Notebook,15-bs015dx (i5-7200U/8GB/1TB/W10),15.6,,Present,None,1366,768,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.04,559.0
252,Asus,Gaming,Rog G701VIK-BA060T,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7820HK,2.9,16,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 1080,Windows 10,3.6,2999.0
253,HP,Notebook,ProBook 430,13.3,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,4,HDD,None,500.0,0.0,500.0,Intel,UHD Graphics 620,Windows 10,1.49,675.0
254,Apple,Ultrabook,MacBook Pro,13.3,Retina Display,None,Present,2560,1600,Intel,Core i5,3.1,8,SSD,None,512.0,0.0,512.0,Intel,Iris Plus Graphics 650,macOS,1.37,2040.0
255,Dell,2 in 1 Convertible,Inspiron 5579,15.6,Full HD,Present,Present,1920,1080,Intel,Core i7 8550U,1.8,8,HDD,None,1000.0,0.0,1000.0,Intel,UHD Graphics 620,Windows 10,2.08,819.0
256,Asus,Gaming,ROG G752VSK-GC493T,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 980M,Windows 10,4.3,1799.0
